Unnamed: 0,Url,Price,Area,Price per cent,Location,Latitude,Longitude,distance_to_technopark,distance_to_agasthyamalai_hills,distance_to_ponmudi_hills,distance_to_nearest_beach,distance_to_nearest_lake,density,price_to_price_per_cent_ratio,beach_proximity,lake_proximity,Cluster
694,https://www.99acres.com/residential-land-plot-for-sale-in-venkulam-trivandrum-2238-sq-yard-spid-M76715143,3700000.0,46.25,80000.0,venkulam,8.7733,76.6918,35.275538,75.794612,78.459867,5.26304,26.046663,Low,46.25,Inland,Inland,1
696,https://www.99acres.com/residential-land-plot-for-sale-in-kovalam-trivandrum-1065-sq-yard-spid-D76709073,13200000.0,22.0,600000.0,kovalam,8.3988,76.982,23.553144,62.189857,66.37305,1.251557,5.736696,Low,22.0,Sea view,Inland,3
697,https://www.99acres.com/residential-land-plot-for-sale-in-kanjirampara-trivandrum-532-sq-yard-r1-spid-U72178916,13200000.0,11.0,1200000.0,kanjirampara,8.5171,76.9773,15.780727,47.735388,51.918581,11.896085,11.310012,Low,11.0,Inland,Inland,4
698,https://www.99acres.com/residential-land-plot-for-sale-in-njandoorkonam-trivandrum-484-sq-yard-r3-spid-X64479830,4700000.0,10.0,470000.0,njandoorkonam,8.5843,76.9189,7.450484,47.456499,51.639692,10.124196,12.198008,Low,10.0,Inland,Inland,2
699,https://www.99acres.com/residential-land-plot-for-sale-in-pangappara-trivandrum-261-sq-yard-spid-S77074171,6200000.0,5.4,1148148.148,pangappara,8.5587,76.898,4.164973,51.468139,55.651332,6.838685,8.480528,Low,5.400000000696774,Inland,Inland,2
700,https://www.99acres.com/residential-land-plot-for-sale-in-ooruttambalam-trivandrum-194-sq-yard-spid-T76779447,1400000.0,4.0,350000.0,ooruttambalam,8.4567,77.0593,29.431308,48.697702,52.880895,13.542168,10.430145,Low,4.0,Inland,Inland,3
702,https://www.99acres.com/residential-land-plot-for-sale-in-vattappara-trivandrum-290-sq-yard-r5-spid-E54959594,2800000.0,6.0,466666.6667,vattappara,8.5927,76.9499,12.137705,42.670325,46.853518,14.811417,15.145692,Low,5.999999999571428,Inland,Inland,0
703,https://www.99acres.com/residential-land-plot-for-sale-in-pangappara-trivandrum-261-sq-yard-spid-G77073527,6300000.0,5.4,1166666.667,pangappara,8.5587,76.898,4.164973,51.468139,55.651332,6.838685,8.480528,Low,5.399999998457143,Inland,Inland,2
704,https://www.99acres.com/residential-land-plot-for-sale-in-vithura-trivandrum-7889-sq-yard-spid-N76690817,23000000.0,163.0,141104.2945,vithura,8.6753,77.0852,36.060227,19.26824,23.451433,37.68203,36.09082,Low,162.99999997519566,Inland,Inland,0
706,https://www.99acres.com/residential-land-plot-for-sale-in-karode-trivandrum-300-sq-yard-spid-U76681693,3200000.0,6.2,516129.0323,pinkulam karode,8.3104,77.11,42.898103,68.170104,72.353297,4.291889,22.282022,Low,6.199999999496249,Inland,Inland,9
707,https://www.99acres.com/residential-land-plot-for-sale-in-pravachambalam-trivandrum-2-sq-yard-spid-V77066305,6500000.0,17.0,382352.9412,pravachambalam,8.4494,77.0115,23.16121,54.077387,58.26058,9.69703,4.605345,Low,16.999999998953847,Inland,Inland,3
708,https://www.99acres.com/residential-land-plot-for-sale-in-vellarada-trivandrum-6050-sq-yard-spid-W76755403,15600000.0,125.0,124800.0,vellarada,8.4497,77.1957,45.870512,55.487679,59.670872,26.450605,28.426036,Low,125.0,Inland,Inland,9
709,https://www.99acres.com/residential-land-plot-for-sale-in-korani-trivandrum-581-sq-yard-spid-S76653829,3600000.0,12.0,300000.0,korani,8.6645,76.8403,13.053363,56.995348,61.178541,13.407005,7.973785,Low,12.0,Inland,Inland,6
710,https://www.99acres.com/residential-land-plot-for-sale-in-dhanuvachapuram-trivandrum-1113-sq-yard-spid-Y76742209,6900000.0,23.0,300000.0,dhanuvachapuram,8.3839,77.1284,39.091777,60.538666,64.721859,12.613436,17.655834,High,23.0,Inland,Inland,9
711,https://www.99acres.com/residential-land-plot-for-sale-in-murinjapalam-trivandrum-1186-sq-yard-spid-K76645173,52500000.0,24.5,2142857.143,murinjapalam,8.5162,76.9319,11.094788,50.327682,54.510875,6.259731,4.668521,High,24.499999998366665,Inland,Inland,4
712,https://www.99acres.com/residential-land-plot-for-sale-in-trivandrum-1162-sq-yard-spid-Q76635667,6000000.0,24.0,250000.0,attingal,8.6982,76.8137,18.106345,58.660363,62.843556,16.803479,11.596318,Low,24.0,Inland,Inland,6
713,https://www.99acres.com/residential-land-plot-for-sale-in-uliyazhathura-trivandrum-339-sq-yard-spid-V77055291,3360000.0,7.0,480000.0,uliyazhathura,8.5801,76.921,7.949606,47.488333,51.671526,10.623318,12.144122,Low,7.0,Inland,Inland,2
714,https://www.99acres.com/residential-land-plot-for-sale-in-kattakkada-trivandrum-1452-sq-yard-spid-H76635285,3000000.0,30.0,100000.0,kattakkada,8.5033,77.0852,29.967282,42.455763,46.638956,20.251251,17.19968,Low,30.0,Inland,Inland,8
715,https://www.99acres.com/residential-land-plot-for-sale-in-peroorkada-trivandrum-439-sq-yard-spid-O76738493,22300000.0,9.07,2458654.906,peroorkada,8.5376,76.9666,13.216524,44.763425,48.946618,11.353845,9.762635,High,9.070000001049356,Inland,Inland,4
717,https://www.99acres.com/residential-land-plot-for-sale-in-karikkakam-trivandrum-750-sq-yard-spid-T76611849,27100000.0,15.5,1748387.097,karikkakam,8.5033,76.9055,9.393678,54.687735,58.870928,2.939657,2.756722,Low,15.499999997998154,Sea view,Lake view,4
719,https://www.99acres.com/residential-land-plot-for-sale-in-karumom-trivandrum-324-sq-yard-spid-D76606063,3600000.0,6.69,538116.5919,anthivilakku karumom,8.4547,76.9779,20.110336,55.89022,60.073413,7.911708,7.62741,Low,6.690000000351225,Inland,Inland,7
720,https://www.99acres.com/residential-land-plot-for-sale-in-pravachambalam-trivandrum-484-sq-yard-r1-spid-U72908205,4500000.0,10.0,450000.0,pravachambalam,8.4494,77.0115,23.16121,54.077387,58.26058,9.69703,4.605345,Low,10.0,Inland,Inland,3
722,https://www.99acres.com/residential-land-plot-for-sale-in-varkala-trivandrum-4-sq-yard-r1-spid-Y72470090,62900000.0,37.0,1700000.0,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,37.0,Sea view,Inland,1
723,https://www.99acres.com/residential-land-plot-for-sale-in-janardhanapuram-trivandrum-2033-sq-yard-spid-G77017383,63000000.0,42.0,1500000.0,janardhanapuram,8.4973,76.9485,14.096683,50.388107,54.5713,6.807043,6.993132,Low,42.0,Inland,Inland,4
724,https://www.99acres.com/residential-land-plot-for-sale-in-pravachambalam-trivandrum-484-sq-yard-spid-Q77015715,4000000.0,10.0,400000.0,pravachambalam,8.4494,77.0115,23.16121,54.077387,58.26058,9.69703,4.605345,Low,10.0,Inland,Inland,3
725,https://www.99acres.com/residential-land-plot-for-sale-in-kazhakootam-trivandrum-1065-sq-yard-spid-J76588347,14300000.0,22.0,650000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,22.0,Inland,Inland,2
726,https://www.99acres.com/residential-land-plot-for-sale-in-kazhakootam-trivandrum-4211-sq-yard-spid-V76571061,73900000.0,87.0,849425.2874,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,86.99999999552638,Inland,Inland,2
727,https://www.99acres.com/residential-land-plot-for-sale-in-menamkulam-trivandrum-1210-sq-yard-spid-T77015331,11300000.0,25.0,452000.0,menamkulam,8.5587,76.8591,3.939382,56.696412,60.879605,1.250109,8.382195,Low,25.0,Sea view,Inland,2
728,https://www.99acres.com/residential-land-plot-for-sale-in-mangalapuram-trivandrum-335-sq-yard-r1-spid-G73423291,3638000.0,6.93,524963.925,mangalapuram,8.6242,76.8485,8.468869,54.078949,58.262142,8.822511,7.944839,Low,6.929999999523776,Inland,Inland,5
729,https://www.99acres.com/residential-land-plot-for-sale-in-pappanamcode-trivandrum-363-sq-yard-r1-spid-D74364359,5800000.0,7.5,773333.3333,pappanamcode,8.4697,76.9818,19.03315,53.303922,57.487115,9.705932,8.051016,Low,7.500000000323276,Inland,Inland,7
730,https://www.99acres.com/residential-land-plot-for-sale-in-venjaramoodu-trivandrum-1355-sq-yard-spid-B76562095,1750000.0,28.0,62500.0,melattumoozhy jn,8.7155,76.9234,22.785691,44.043052,48.226245,24.999878,23.80533,Low,28.0,Inland,Inland,6
731,https://www.99acres.com/residential-land-plot-for-sale-in-mannanthala-trivandrum-387-sq-yard-r1-spid-J74336225,9600000.0,8.0,1200000.0,mannanthala,8.5616,76.9427,9.841727,45.625621,49.808814,11.934242,10.343032,Low,8.0,Inland,Inland,4
732,https://www.99acres.com/residential-land-plot-for-sale-in-hariharapuram-trivandrum-1113-sq-yard-spid-D76981115,2300000.0,23.0,100000.0,hariharapuram,8.7878,76.7025,37.636997,74.519805,77.18506,9.545448,28.408122,Low,23.0,Inland,Inland,1
733,https://www.99acres.com/residential-land-plot-for-sale-in-kallambalam-trivandrum-363-sq-yard-r5-spid-U57807144,2325000.0,7.5,310000.0,kallambalam,8.7629,76.7914,26.169544,62.15558,64.820835,12.01761,19.696309,Low,7.5,Inland,Inland,6
734,https://www.99acres.com/residential-land-plot-for-sale-in-thiruvallam-trivandrum-1355-sq-yard-spid-L76539067,14000000.0,28.0,500000.0,thiruvallam,8.4479,76.9557,18.116752,56.031606,60.214799,6.992976,10.639722,Low,28.0,Inland,Inland,7
735,https://www.99acres.com/residential-land-plot-for-sale-in-venjaramoodu-trivandrum-1549-sq-yard-spid-H76528359,2700000.0,32.0,84375.0,venjaramoodu,8.6781,76.9096,16.182971,46.857726,51.040919,18.397158,17.042901,Low,32.0,Inland,Inland,5
736,https://www.99acres.com/residential-land-plot-for-sale-in-kuravankonam-trivandrum-1210-sq-yard-r1-spid-I72711921,67500000.0,25.0,2700000.0,kuravankonam,8.5243,76.9542,12.6403,47.342422,51.525615,9.142452,7.551242,High,25.0,Inland,Inland,4
737,https://www.99acres.com/residential-land-plot-for-sale-in-anad-trivandrum-1597-sq-yard-spid-Z76540521,8580000.0,33.0,260000.0,anad,8.6335,77.0111,23.401113,32.111509,36.294702,25.022916,23.431706,Low,33.0,Inland,Inland,0
738,https://www.99acres.com/residential-land-plot-for-sale-in-kunnapuzha-trivandrum-220-sq-yard-spid-P76519651,4100000.0,4.55,901098.9011,kunnapuzha,8.4912,76.9963,19.593986,49.915616,54.098809,11.672219,9.947392,Low,4.549999999994451,Inland,Inland,7
739,https://www.99acres.com/residential-land-plot-for-sale-in-kanjirampara-trivandrum-145-sq-yard-spid-H76959103,2700000.0,3.0,900000.0,kanjirampara,8.5171,76.9773,15.780727,47.735388,51.918581,11.896085,11.310012,Low,3.0,Inland,Inland,4
740,,4100000.0,4.55,901098.9011,njalikonam,8.4861,76.9936,19.517137,50.703388,54.886581,11.348742,9.941589,Low,4.549999999994451,Inland,Inland,7
741,https://www.99acres.com/residential-land-plot-for-sale-in-alamcode-trivandrum-351-sq-yard-spid-R76953199,3500000.0,7.25,482758.6207,alamcode,8.7239,76.8181,21.465847,58.833707,62.157557,15.143326,14.992612,Low,7.249999999844642,Inland,Inland,6
742,https://www.99acres.com/residential-land-plot-for-sale-in-melarannoor-trivandrum-194-sq-yard-r1-spid-F72270994,2000000.0,4.0,500000.0,melarannoor,8.4862,76.9683,16.671811,51.58186,55.765053,8.008593,9.761264,Low,4.0,Inland,Inland,7
743,https://www.99acres.com/residential-land-plot-for-sale-in-maranalloor-trivandrum-310-sq-yard-spid-V76936697,3200000.0,6.4,500000.0,maranalloor,8.4717,77.0725,29.621348,46.281591,50.464784,15.539166,12.487595,Low,6.4,Inland,Inland,8
744,https://www.99acres.com/residential-land-plot-for-sale-in-maranalloor-trivandrum-242-sq-yard-r1-spid-O74649889,2000000.0,5.0,400000.0,maranalloor,8.4717,77.0725,29.621348,46.281591,50.464784,15.539166,12.487595,Low,5.0,Inland,Inland,8
745,https://www.99acres.com/residential-land-plot-for-sale-in-elamba-mudakkal-trivandrum-6050-sq-yard-spid-O76500621,20000000.0,125.0,160000.0,mudakkal,8.7001,76.8663,19.841247,53.471571,57.654764,20.243405,14.901519,Low,125.0,Inland,Inland,6
746,https://www.99acres.com/residential-land-plot-for-sale-in-techno-residency-mangalapuram-trivandrum-290-sq-yard-spid-H76918907,4200000.0,6.0,700000.0,techno residency mangalapuram,8.6115,76.8407,7.829839,56.16515,60.348343,7.244074,7.922625,Low,6.0,Inland,Inland,5
747,https://www.99acres.com/residential-land-plot-for-sale-in-alummoodu-trivandrum-387-sq-yard-spid-I76918603,4400000.0,8.0,550000.0,alummoodu,8.3988,77.0881,33.752249,55.199138,59.382331,10.890747,12.316306,Low,8.0,Inland,Inland,9
748,https://www.99acres.com/residential-land-plot-for-sale-in-vellanad-trivandrum-4840-sq-yard-spid-N76500183,35000000.0,100.0,350000.0,vellanad,8.5642,77.0593,25.785434,35.7125,39.895693,24.531399,22.940189,Low,100.0,Inland,Inland,8
749,https://www.99acres.com/residential-land-plot-for-sale-in-mangalapuram-trivandrum-1162-sq-yard-spid-C76498659,6725000.0,24.0,280208.3333,mangalapuram,8.6242,76.8485,8.468869,54.078949,58.262142,8.822511,7.944839,Low,24.000000002855018,Inland,Inland,5
750,https://www.99acres.com/residential-land-plot-for-sale-in-elamba-mudakkal-trivandrum-484-sq-yard-spid-Q76499173,1500000.0,10.0,150000.0,mudakkal,8.7001,76.8663,19.841247,53.471571,57.654764,20.243405,14.901519,Low,10.0,Inland,Inland,6
751,https://www.99acres.com/residential-land-plot-for-sale-in-chirayinkeezhu-trivandrum-503-sq-yard-spid-T76490029,20000000.0,10.4,1923076.923,chirayinkeezhu,8.6559,76.7832,17.625025,63.593848,67.777041,13.807769,6.636703,Low,10.400000000416,Inland,Inland,6
752,https://www.99acres.com/residential-land-plot-for-sale-in-maruthoor-trivandrum-375-sq-yard-spid-O76473097,625000.0,7.75,80645.16129,maruthoor,8.5733,76.9447,10.291492,44.381455,48.564648,12.965204,11.99152,Low,7.750000000031,Inland,Inland,0
753,https://www.99acres.com/residential-land-plot-for-sale-in-vattiyoorkavu-trivandrum-629-sq-yard-spid-H76467951,9100000.0,13.0,700000.0,vattiyoorkavu,8.5241,76.9882,16.537754,46.100144,50.283337,12.962364,12.151973,Low,13.0,Inland,Inland,4
755,https://www.99acres.com/residential-land-plot-for-sale-in-varkala-trivandrum-3582-sq-yard-spid-C76464463,22200000.0,74.0,300000.0,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,High,74.0,Sea view,Inland,1
756,https://www.99acres.com/residential-land-plot-for-sale-in-peyad-trivandrum-532-sq-yard-spid-X76464415,7800000.0,11.0,709090.9091,peyad,8.5173,77.0237,22.032659,45.040947,49.22414,15.810231,14.532601,Low,10.999999999858971,Inland,Inland,8
757,https://www.99acres.com/residential-land-plot-for-sale-in-alamcode-trivandrum-726-sq-yard-r2-spid-A59248802,3000000.0,15.0,200000.0,alamcode,8.7239,76.8181,21.465847,58.833707,62.157557,15.143326,14.992612,Low,15.0,Inland,Inland,6
758,https://www.99acres.com/residential-land-plot-for-sale-in-pottayil-trivandrum-823-sq-yard-spid-B76457049,8500000.0,17.0,500000.0,pottayil,8.4917,77.0205,22.234314,48.219319,52.402512,15.126895,11.098244,Low,17.0,Inland,Inland,8
759,https://www.99acres.com/residential-land-plot-for-sale-in-perukavu-trivandrum-133-sq-yard-spid-G76442801,1200000.0,2.75,436363.6364,perukavu,8.4941,77.0118,21.344934,48.453402,52.636595,14.237515,10.894571,Low,2.749999999770833,Inland,Inland,7
760,https://www.99acres.com/residential-land-plot-for-sale-in-kanyakulangara-trivandrum-774-sq-yard-spid-Z76457167,19200000.0,16.0,1200000.0,kanyakulangara,8.6312,76.9369,13.660707,42.960985,47.144178,16.24636,18.312064,High,16.0,Inland,Inland,0
761,https://www.99acres.com/residential-land-plot-for-sale-in-pothencode-trivandrum-726-sq-yard-r4-spid-N59229512,3750000.0,15.0,250000.0,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,15.0,Inland,Inland,5
762,https://www.99acres.com/residential-land-plot-for-sale-in-njandoorkonam-trivandrum-162-sq-yard-spid-P76437017,2200000.0,3.35,656716.4179,madavoorpara road,8.5909,76.9051,6.790281,49.719374,53.902567,9.463993,12.890635,Low,3.3500000000532952,Inland,Inland,2
763,https://www.99acres.com/residential-land-plot-for-sale-in-mudavoorpara-trivandrum-1065-sq-yard-spid-J76436591,11000000.0,22.0,500000.0,mudavoorpara,8.5942,76.9065,7.038579,49.967672,54.150865,9.712291,13.138933,Low,22.0,Inland,Inland,2
764,https://www.99acres.com/residential-land-plot-for-sale-in-perukavu-trivandrum-339-sq-yard-spid-T76431009,4200000.0,7.0,600000.0,perukavu,8.4941,77.0118,21.344934,48.453402,52.636595,14.237515,10.894571,Low,7.0,Inland,Inland,7
765,https://www.99acres.com/residential-land-plot-for-sale-in-pappanamcode-trivandrum-605-sq-yard-r2-spid-B68725194,12000000.0,12.5,960000.0,pappanamcode,8.4697,76.9818,19.03315,53.303922,57.487115,9.705932,8.051016,Low,12.5,Inland,Inland,7
766,https://www.99acres.com/residential-land-plot-for-sale-in-karumkulam-trivandrum-794-sq-yard-spid-F76425241,15000000.0,16.4,914634.1463,karumkulam,8.3384,77.0478,34.508812,63.545979,67.729172,3.193232,14.766397,High,16.400000000743468,Inland,Inland,9
767,https://www.99acres.com/residential-land-plot-for-sale-in-sreekariyam-trivandrum-1-sq-yard-r3-spid-N62051812,7500000.0,7.0,1071428.571,sreekariyam,8.5468,76.9164,6.659485,49.753912,53.937105,8.572485,6.981275,Low,7.0000000028,Inland,Inland,2
768,https://www.99acres.com/residential-land-plot-for-sale-in-vilappilsala-trivandrum-484-sq-yard-r1-spid-H60394336,5000000.0,10.0,500000.0,vilappilsala,8.5302,77.043,24.499694,41.495555,45.678748,18.758983,17.280862,Low,10.0,Inland,Inland,8
769,https://www.99acres.com/residential-land-plot-for-sale-in-venganoor-trivandrum-484-sq-yard-r5-spid-N29327749,10000000.0,10.0,1000000.0,venganoor,8.4051,77.0056,26.741916,58.974826,63.158019,4.622647,4.105535,Low,10.0,Inland,Inland,3
771,https://www.99acres.com/residential-land-plot-for-sale-in-kattakkada-trivandrum-339-sq-yard-spid-V76406237,3220000.0,7.0,460000.0,kattakkada,8.5033,77.0852,29.967282,42.455763,46.638956,20.251251,17.19968,Low,7.0,Inland,Inland,8
772,https://www.99acres.com/residential-land-plot-for-sale-in-kazhakootam-trivandrum-1452-sq-yard-r2-spid-C73218567,12000000.0,30.0,400000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,30.0,Inland,Inland,2
773,https://www.99acres.com/residential-land-plot-for-sale-in-keraladityapuram-trivandrum-1331-sq-yard-r1-spid-N72808165,15000000.0,27.5,545454.5455,keraladityapuram,8.564,76.9341,8.72069,46.414246,50.597439,11.394402,9.994986,Low,27.499999997708333,Inland,Inland,2
774,https://www.99acres.com/residential-land-plot-for-sale-in-vettamukku-trivandrum-339-sq-yard-spid-C76371825,9000000.0,7.0,1285714.286,vettamukku,8.5066,76.9858,17.774202,48.59153,52.774723,11.832711,12.02813,Low,6.999999998444444,Inland,Inland,7
775,https://www.99acres.com/residential-land-plot-for-sale-in-karakonam-trivandrum-678-sq-yard-spid-A76371685,4200000.0,14.0,300000.0,karakonam,8.3906,77.1686,44.352106,60.405938,64.589131,18.305709,23.188205,Low,14.0,Inland,Inland,9
777,https://www.99acres.com/residential-land-plot-for-sale-in-vallakkadavu-trivandrum-344-sq-yard-spid-D76363203,11500000.0,7.12,1615168.539,vallakkadavu,8.475,76.9195,14.243906,56.705267,60.88846,1.158748,8.862686,Low,7.120000001436382,Sea view,Inland,7
779,https://www.99acres.com/residential-land-plot-for-sale-in-chenkottukonam-trivandrum-249-sq-yard-spid-Q76338783,4500000.0,5.15,873786.4078,chenkottukonam,8.5838,76.9024,5.331495,49.784346,53.967539,8.005207,11.549004,Low,5.149999999805444,Inland,Inland,2
780,https://www.99acres.com/residential-land-plot-for-sale-in-kazhakuttam-trivandrum-508-sq-yard-spid-B76339517,8400000.0,10.5,800000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,10.5,Inland,Inland,2
781,https://www.99acres.com/residential-land-plot-for-sale-in-varkala-trivandrum-968-sq-yard-spid-G76319867,16000000.0,20.0,800000.0,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,20.0,Sea view,Inland,1
782,https://www.99acres.com/residential-land-plot-for-sale-in-nellimoodu-trivandrum-1791-sq-yard-spid-D76313095,37000000.0,37.0,1000000.0,nellimoodu,8.3811,77.0421,31.857701,58.892372,63.075565,5.717811,9.422476,Low,37.0,Inland,Inland,3
783,https://www.99acres.com/residential-land-plot-for-sale-in-malayinkeezh-trivandrum-484-sq-yard-spid-O76299199,8000000.0,10.0,800000.0,malayinkeezh,8.4902,77.0361,24.337032,47.113524,51.296717,16.808597,11.716912,Low,10.0,Inland,Inland,8
786,https://www.99acres.com/residential-land-plot-for-sale-in-ptp-nagar-trivandrum-387-sq-yard-spid-Q76259049,17600000.0,8.0,2200000.0,ptp nagar,8.5115,76.9909,17.622995,47.816632,51.999825,12.841586,12.255513,Low,8.0,Inland,Inland,7
787,https://www.99acres.com/residential-land-plot-for-sale-in-pothencode-trivandrum-726-sq-yard-spid-J76259279,10500000.0,15.0,700000.0,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,15.0,Inland,Inland,5
788,https://www.99acres.com/residential-land-plot-for-sale-in-varkala-trivandrum-484-sq-yard-spid-I76248939,2500000.0,10.0,250000.0,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,10.0,Sea view,Inland,1
789,https://www.99acres.com/residential-land-plot-for-sale-in-balaramapuram-trivandrum-194-sq-yard-r1-spid-R73147759,2040000.0,4.0,510000.0,balaramapuram,8.4321,77.0503,28.722221,51.713743,55.896936,10.107014,7.286278,Low,4.0,Inland,Inland,3
790,https://www.99acres.com/residential-land-plot-for-sale-in-alamcode-trivandrum-968-sq-yard-spid-W76244687,7200000.0,20.0,360000.0,alamcode,8.7239,76.8181,21.465847,58.833707,62.157557,15.143326,14.992612,Low,20.0,Inland,Inland,6
791,https://www.99acres.com/residential-land-plot-for-sale-in-keezharoor-trivandrum-1452-sq-yard-spid-M76228499,3000000.0,30.0,100000.0,keezharoor,8.4618,77.1313,37.901223,49.89612,54.079313,22.910201,20.488236,Low,30.0,Inland,Inland,9
793,https://www.99acres.com/residential-land-plot-for-sale-in-karyavattom-trivandrum-242-sq-yard-spid-S76237845,3800000.0,5.0,760000.0,karyavattom,8.5678,76.8908,2.866703,52.08072,56.263913,5.540415,9.009202,Low,5.0,Inland,Inland,2
794,https://www.99acres.com/residential-land-plot-for-sale-in-vattappara-trivandrum-968-sq-yard-r4-spid-H60842098,8000000.0,20.0,400000.0,vattappara,8.5927,76.9499,12.137705,42.670325,46.853518,14.811417,15.145692,Low,20.0,Inland,Inland,0
795,https://www.99acres.com/residential-land-plot-for-sale-in-puthenthope-trivandrum-1162-sq-yard-spid-Q76210781,8400000.0,24.0,350000.0,puthenthope,8.5767,76.8361,6.509575,58.038487,62.22168,2.118422,11.842029,Low,24.0,Sea view,Inland,5
796,,8500000.0,8.5,1000000.0,peroorkada,8.5376,76.9666,13.216524,44.763425,48.946618,11.353845,9.762635,Low,8.5,Inland,Inland,4
797,https://www.99acres.com/residential-land-plot-for-sale-in-aruvikkara-trivandrum-339-sq-yard-spid-V76204957,2800000.0,7.0,400000.0,aruvikkara,8.5654,77.0161,19.941956,38.705062,42.888255,19.304954,17.713744,Low,7.0,Inland,Inland,0
798,https://www.99acres.com/residential-land-plot-for-sale-in-thirumala-trivandrum-290-sq-yard-r7-spid-F48731901,1800000.0,6.0,300000.0,thirumala,8.5041,76.9917,18.7736,48.798465,52.981658,11.666181,11.668466,Low,6.0,Inland,Inland,7
799,https://www.99acres.com/residential-land-plot-for-sale-in-maruthankuzhi-trivandrum-266-sq-yard-spid-K76201271,7700000.0,5.5,1400000.0,maruthankuzhi,8.5315,76.9926,16.991334,45.286898,49.470091,14.204962,13.394571,Low,5.5,Inland,Inland,4
800,https://www.99acres.com/residential-land-plot-for-sale-in-muttada-trivandrum-703-sq-yard-r3-spid-W65807228,19000000.0,14.53,1307639.367,muttada,8.5338,76.9471,11.165785,47.385297,51.56849,9.602435,8.011225,Low,14.529999998080507,Inland,Inland,4
801,https://www.99acres.com/residential-land-plot-for-sale-in-pipinmoodu-trivandrum-436-sq-yard-r1-spid-G71975626,9000000.0,9.0,1000000.0,pipinmoodu,8.5216,76.9708,14.420745,46.791564,50.974757,11.377576,10.111304,Low,9.0,Inland,Inland,4
802,https://www.99acres.com/residential-land-plot-for-sale-in-vilappilsala-trivandrum-4017-sq-yard-spid-J76172965,16600000.0,83.0,200000.0,vilappilsala,8.5302,77.043,24.499694,41.495555,45.678748,18.758983,17.280862,Low,83.0,Inland,Inland,8
804,https://www.99acres.com/residential-land-plot-for-sale-in-vazhuthacaud-trivandrum-484-sq-yard-spid-G76161823,20000000.0,10.0,2000000.0,vazhuthacaud,8.5021,76.9642,15.16898,49.609433,53.792626,9.201311,9.256714,Low,10.0,Inland,Inland,7
806,https://www.99acres.com/residential-land-plot-for-sale-in-puthenthope-trivandrum-1936-sq-yard-spid-H76139075,23000000.0,40.0,575000.0,puthenthope,8.5767,76.8361,6.509575,58.038487,62.22168,2.118422,11.842029,Low,40.0,Sea view,Inland,5
807,https://www.99acres.com/residential-land-plot-for-sale-in-kaniyapuram-trivandrum-2710-sq-yard-r2-spid-F69161992,19600000.0,56.0,350000.0,kaniyapuram,8.5844,76.8503,4.769451,55.768939,59.952132,3.451234,11.161453,High,56.0,Inland,Inland,5
808,https://www.99acres.com/residential-land-plot-for-sale-in-varkala-trivandrum-339-sq-yard-r1-spid-R76116771,840000.0,7.0,120000.0,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,7.0,Sea view,Inland,1
809,https://www.99acres.com/residential-land-plot-for-sale-in-thampanoor-trivandrum-254-sq-yard-r1-spid-A76022399,3500000.0,5.25,666666.6667,thampanoor,8.4909,76.9527,15.21302,51.109995,55.293188,7.86567,8.261072,Low,5.249999999737501,Inland,Inland,7
810,https://www.99acres.com/residential-land-plot-for-sale-in-peyad-trivandrum-387-sq-yard-spid-U77697639,6800000.0,8.0,850000.0,peyad,8.5173,77.0237,22.032659,45.040947,49.22414,15.810231,14.532601,Low,8.0,Inland,Inland,8
811,https://www.99acres.com/residential-land-plot-for-sale-in-alummoodu-trivandrum-799-sq-yard-r3-spid-Y52227934,3300000.0,16.5,200000.0,alummoodu,8.3988,77.0881,33.752249,55.199138,59.382331,10.890747,12.316306,Low,16.5,Inland,Inland,9
812,https://www.99acres.com/residential-land-plot-for-sale-in-keltron-junction-trivandrum-1936-sq-yard-spid-J76099283,16000000.0,40.0,400000.0,keltron junction,8.5702,76.9891,16.301716,40.074369,44.257562,16.407986,14.816776,Low,40.0,Inland,Inland,0
813,https://www.99acres.com/residential-land-plot-for-sale-in-vazhayila-trivandrum-198-sq-yard-spid-M76079505,3850000.0,4.1,939024.3902,vazhayila,8.5493,76.9773,14.941109,43.221928,47.405121,13.319156,11.727946,Low,4.100000000191688,Inland,Inland,4
814,https://www.99acres.com/residential-land-plot-for-sale-in-vembayam-trivandrum-1355-sq-yard-spid-U77695923,2600000.0,28.0,92857.14286,vembayam,8.6393,76.9369,14.280645,42.998393,47.181586,16.740271,19.355085,Low,27.99999999913846,Inland,Inland,0
